date,open,high,low,close,volume
2021-09-01T09:15:00+0530,17185.6,17189.5,17149.1,17189.1,0
2021-09-01T09:30:00+0530,17189.3,17193.95,17158.55,17186.1,0
2021-09-01T09:45:00+0530,17186.4,17221.6,17174.1,17208.95,0
2021-09-01T10:00:00+0530,17209.85,17224.95,17197.4,17200.3,0
2021-09-01T10:15:00+0530,17199.9,17201.95,17150.4,17151.05,0
2021-09-01T10:30:00+0530,17150.4,17175.55,17143.05,17168.2,0
2021-09-01T10:45:00+0530,17168.2,17174.95,17123.65,17130.45,0
2021-09-01T11:00:00+0530,17130.25,17142.75,17090.15,17112.8,0
2021-09-01T11:15:00+0530,17112.5,17134.3,17097.05,17107.05,0
2021-09-01T11:30:00+0530,17106.4,17120.05,17099.0,17111.4,0
2021-09-01T11:45:00+0530,17111.1,17114.4,17085.25,17088.35,0
2021-09-01T12:00:00+0530,17087.85,17114.85,17087.75,17100.05,0
2021-09-01T12:15:00+0530,17099.55,17102.4,17076.35,17093.15,0
2021-09-01T12:30:00+0530,17093.8,17101.85,17078.45,17098.65,0
2021-09-01T12:45:00+0530,17099.05,17133.2,17096.5,17130.7,0
2021-09-01T13:00:00+0530,17129.8,17138.2,17112.05,17116.05,0
2021-09-01T13:15:00+0530,17115.65,17125.7,17096.45,17107.1,0
2021-09-01T13:30:00+0530,17107.55,17127.85,17102.95,17118.1,0
2021-09-01T13:45:00+0530,17118.5,17147.35,17117.3,17144.65,0
2021-09-01T14:00:00+0530,17143.4,17144.25,17112.55,17118.4,0
2021-09-01T14:15:00+0530,17118.9,17132.1,17116.6,17120.05,0
2021-09-01T14:30:00+0530,17119.85,17127.55,17098.25,17109.05,0
2021-09-01T14:45:00+0530,17109.0,17113.2,17084.9,17095.55,0
2021-09-01T15:00:00+0530,17096.75,17111.8,17067.45,17068.7,0
2021-09-01T15:15:00+0530,17068.5,17074.0,17055.75,17058.75,0
2021-09-02T09:15:00+0530,17095.4,17131.95,17063.6,17127.55,0
2021-09-02T09:30:00+0530,17127.75,17131.95,17109.4,17113.5,0
2021-09-02T09:45:00+0530,17113.85,17126.8,17099.35,17124.3,0
2021-09-02T10:00:00+0530,17123.85,17129.05,17116.15,17125.85,0
2021-09-02T10:15:00+0530,17127.0,17128.05,17108.95,17119.7,0
2021-09-02T10:30:00+0530,17119.35,17137.25,17113.55,17135.7,0
2021-09-02T10:45:00+0530,17135.7,17143.05,17130.75,17141.1,0
2021-09-02T11:00:00+0530,17140.85,17150.8,17135.95,17150.8,0
2021-09-02T11:15:00+0530,17150.25,17166.15,17148.85,17164.5,0
2021-09-02T11:30:00+0530,17163.95,17169.4,17155.7,17164.85,0
2021-09-02T11:45:00+0530,17164.4,17177.55,17162.95,17172.65,0
2021-09-02T12:00:00+0530,17172.45,17174.6,17160.2,17174.4,0
2021-09-02T12:15:00+0530,17173.95,17183.5,17171.05,17178.95,0
2021-09-02T12:30:00+0530,17178.8,17180.6,17161.55,17163.15,0
2021-09-02T12:45:00+0530,17162.7,17191.25,17150.45,17185.55,0
2021-09-02T13:00:00+0530,17186.5,17191.3,17172.6,17189.5,0
2021-09-02T13:15:00+0530,17189.6,17196.45,17173.85,17176.5,0
2021-09-02T13:30:00+0530,17176.65,17187.35,17166.25,17170.3,0
2021-09-02T13:45:00+0530,17170.7,17201.15,17170.15,17194.15,0
2021-09-02T14:00:00+0530,17195.1,17217.75,17194.2,17216.85,0
2021-09-02T14:15:00+0530,17216.3,17240.45,17209.15,17236.3,0
2021-09-02T14:30:00+0530,17236.1,17242.25,17225.55,17235.85,0
2021-09-02T14:45:00+0530,17235.8,17245.45,17228.2,17236.05,0
2021-09-02T15:00:00+0530,17236.6,17243.75,17229.6,17232.05,0
2021-09-02T15:15:00+0530,17231.45,17240.5,17223.05,17233.85,0
2021-09-03T09:15:00+0530,17262.45,17311.15,17258.3,17276.25,0
2021-09-03T09:30:00+0530,17275.1,17289.75,17255.65,17274.3,0
2021-09-03T09:45:00+0530,17274.85,17301.05,17266.4,17293.4,0
2021-09-03T10:00:00+0530,17293.75,17305.85,17288.45,17300.45,0
2021-09-03T10:15:00+0530,17300.45,17309.4,17284.6,17287.2,0
2021-09-03T10:30:00+0530,17280.3,17287.0,17238.6,17239.05,0
2021-09-03T10:45:00+0530,17238.55,17265.05,17231.75,17260.3,0
2021-09-03T11:00:00+0530,17258.75,17259.95,17226.4,17235.15,0
2021-09-03T11:15:00+0530,17234.75,17252.55,17220.15,17228.55,0
2021-09-03T11:30:00+0530,17228.75,17235.65,17212.55,17229.3,0
2021-09-03T11:45:00+0530,17229.15,17268.55,17223.65,17262.4,0
2021-09-03T12:00:00+0530,17261.75,17273.4,17254.35,17270.45,0
2021-09-03T12:15:00+0530,17270.3,17286.75,17270.3,17282.55,0
2021-09-03T12:30:00+0530,17282.65,17286.4,17258.8,17262.3,0
2021-09-03T12:45:00+0530,17262.4,17287.15,17258.15,17283.75,0
2021-09-03T13:00:00+0530,17283.3,17297.1,17271.1,17294.6,0
2021-09-03T13:15:00+0530,17293.8,17304.25,17283.85,17297.4,0
2021-09-03T13:30:00+0530,17297.95,17321.0,17288.75,17313.1,0
2021-09-03T13:45:00+0530,17313.55,17314.15,17282.15,17283.2,0
2021-09-03T14:00:00+0530,17283.3,17283.85,17228.55,17270.0,0
2021-09-03T14:15:00+0530,17269.6,17282.85,17257.5,17282.55,0
2021-09-03T14:30:00+0530,17281.55,17293.35,17281.55,17282.8,0
2021-09-03T14:45:00+0530,17281.8,17295.45,17271.85,17285.85,0
2021-09-03T15:00:00+0530,17286.5,17325.25,17286.5,17320.9,0
2021-09-03T15:15:00+0530,17320.6,17339.5,17318.5,17320.55,0
2021-09-06T09:15:00+0530,17399.35,17421.15,17384.55,17415.2,0
2021-09-06T09:30:00+0530,17416.7,17428.9,17397.55,17397.75,0
2021-09-06T09:45:00+0530,17397.0,17408.15,17379.65,17394.85,0
2021-09-06T10:00:00+0530,17396.25,17415.8,17386.75,17400.35,0
2021-09-06T10:15:00+0530,17400.65,17401.75,17367.1,17373.1,0
2021-09-06T10:30:00+0530,17373.45,17376.15,17349.2,17363.5,0
2021-09-06T10:45:00+0530,17363.5,17375.3,17355.05,17363.15,0
2021-09-06T11:00:00+0530,17362.55,17381.55,17361.1,17365.4,0
2021-09-06T11:15:00+0530,17365.6,17377.8,17364.45,17369.35,0
2021-09-06T11:30:00+0530,17369.1,17369.75,17345.6,17355.65,0
2021-09-06T11:45:00+0530,17355.05,17379.65,17351.95,17371.45,0
2021-09-06T12:00:00+0530,17371.3,17377.55,17360.35,17367.9,0
2021-09-06T12:15:00+0530,17368.0,17371.45,17360.4,17368.9,0
2021-09-06T12:30:00+0530,17368.7,17378.9,17362.5,17374.15,0
2021-09-06T12:45:00+0530,17374.3,17378.85,17366.3,17369.95,0
2021-09-06T13:00:00+0530,17370.6,17395.1,17367.7,17390.05,0
2021-09-06T13:15:00+0530,17390.35,17397.5,17369.35,17385.45,0
2021-09-06T13:30:00+0530,17385.05,17388.75,17375.45,17384.3,0
2021-09-06T13:45:00+0530,17384.45,17384.5,17360.5,17361.0,0
2021-09-06T14:00:00+0530,17360.55,17390.0,17357.0,17376.8,0
2021-09-06T14:15:00+0530,17377.15,17382.15,17371.25,17373.6,0
2021-09-06T14:30:00+0530,17373.45,17389.1,17368.75,17368.75,0
2021-09-06T14:45:00+0530,17368.9,17388.6,17360.7,17380.1,0
2021-09-06T15:00:00+0530,17381.0,17393.45,17373.95,17376.4,0
2021-09-06T15:15:00+0530,17375.4,17382.2,17369.3,17379.65,0
2021-09-07T09:15:00+0530,17401.55,17423.2,17343.35,17362.1,0
2021-09-07T09:30:00+0530,17361.7,17390.65,17347.3,17381.35,0
2021-09-07T09:45:00+0530,17381.45,17384.05,17348.45,17352.35,0
2021-09-07T10:00:00+0530,17351.9,17352.65,17292.25,17310.75,0
2021-09-07T10:15:00+0530,17310.9,17326.5,17287.7,17324.45,0
