date,open,high,low,close,volume
2021-10-01T09:15:00,17531.9,17531.9,17459.65,17506.95,0
2021-10-01T09:30:00,17507.6,17529.05,17497.35,17517.85,0
2021-10-01T09:45:00,17518.3,17518.3,17453.15,17482.95,0
2021-10-01T10:00:00,17483.3,17502.6,17476.25,17486.75,0
2021-10-01T10:15:00,17486.15,17532.75,17485.1,17522.8,0
2021-10-01T10:30:00,17523.85,17524.05,17496,17518.4,0
2021-10-01T10:45:00,17517.9,17547.5,17514.8,17544.65,0
2021-10-01T11:00:00,17544.75,17551.85,17513,17528.25,0
2021-10-01T11:15:00,17528.45,17533.55,17500.95,17509.65,0
2021-10-01T11:30:00,17509.9,17526,17500.2,17507.8,0
2021-10-01T11:45:00,17508.25,17508.25,17474.1,17480.5,0
2021-10-01T12:00:00,17480.85,17484.8,17457.4,17474.6,0
2021-10-01T12:15:00,17475.3,17495.1,17464.45,17484.2,0
2021-10-01T12:30:00,17484,17490.3,17460.1,17471.75,0
2021-10-01T12:45:00,17472,17500.25,17465.45,17497.95,0
2021-10-01T13:00:00,17497.75,17520.75,17489,17504.85,0
2021-10-01T13:15:00,17503.7,17514.05,17488.85,17505.65,0
2021-10-01T13:30:00,17505.8,17515.7,17482.3,17489.9,0
2021-10-01T13:45:00,17489.5,17503.1,17484.55,17498.2,0
2021-10-01T14:00:00,17498.65,17526.15,17492.2,17525.5,0
2021-10-01T14:15:00,17525.25,17530.5,17506.95,17518.95,0
2021-10-01T14:30:00,17519.15,17536.25,17510.25,17516,0
2021-10-01T14:45:00,17515.8,17527.3,17505.65,17523.95,0
2021-10-01T15:00:00,17523.95,17556.95,17523.95,17530.2,0
2021-10-01T15:15:00,17530.45,17533.2,17516.25,17526.35,0
2021-10-04T09:15:00,17615.55,17641,17584.9,17619.95,0
2021-10-04T09:30:00,17620.05,17658.2,17614.4,17652.5,0
2021-10-04T09:45:00,17652.6,17708.7,17651.45,17705.4,0
2021-10-04T10:00:00,17705.1,17719.5,17693.3,17711.8,0
2021-10-04T10:15:00,17712.4,17730.15,17706.15,17724,0
2021-10-04T10:30:00,17724.2,17739.3,17711.45,17736.7,0
2021-10-04T10:45:00,17736.4,17750.1,17733,17746.6,0
2021-10-04T11:00:00,17746.8,17748.35,17721.5,17726.2,0
2021-10-04T11:15:00,17727,17732.15,17713.25,17713.45,0
