date,open,high,low,close,volume
2021-01-04T09:15:00,14104.35,14106.7,14080.6,14103.4,0
2021-01-04T09:30:00,14103.65,14113.4,14091.5,14093.8,0
2021-01-04T09:45:00,14093.4,14107.35,14084.2,14101.4,0
2021-01-04T10:00:00,14101.75,14106.05,14080.35,14086.55,0
2021-01-04T10:15:00,14086.95,14095.25,14083.25,14089.9,0
2021-01-04T10:30:00,14090.05,14090.05,14081.85,14086.6,0
2021-01-04T10:45:00,14086.75,14090,14036.45,14044,0
2021-01-04T11:00:00,14043.85,14043.85,13956.6,14017.8,0
2021-01-04T11:15:00,14017.65,14025.25,14004.75,14019.6,0
2021-01-04T11:30:00,14019,14060.9,14016.55,14056.1,0
2021-01-04T11:45:00,14056.35,14059.2,14030.9,14036.15,0
2021-01-04T12:00:00,14036.5,14064.5,14031.25,14060.7,0
2021-01-04T12:15:00,14061.15,14065.3,14048.55,14051.5,0
2021-01-04T12:30:00,14051.7,14078.15,14051.7,14075.15,0
2021-01-04T12:45:00,14075.9,14086.7,14072.6,14084.05,0
2021-01-04T13:00:00,14082.85,14088.6,14068.05,14085.5,0
2021-01-04T13:15:00,14084.85,14094.35,14077.35,14093.2,0
2021-01-04T13:30:00,14093.25,14104.6,14087.7,14103.75,0
2021-01-04T13:45:00,14102.75,14115.7,14096.95,14114.85,0
2021-01-04T14:00:00,14114.1,14115.8,14084.85,14096.55,0
2021-01-04T14:15:00,14096.7,14103.2,14068.95,14103,0
2021-01-04T14:30:00,14103.05,14118.6,14101.85,14111,0
2021-01-04T14:45:00,14110.7,14118.8,14105.95,14115.65,0
2021-01-04T15:00:00,14115.3,14135.9,14115.3,14128,0
2021-01-04T15:15:00,14127.4,14147.85,14122.7,14143.65,0
2021-01-05T09:15:00,14075.15,14114.65,14050.15,14108.7,0
2021-01-05T09:30:00,14108.8,14111.25,14077.75,14093.35,0
2021-01-05T09:45:00,14091.9,14103.15,14084.15,14084.55,0
2021-01-05T10:00:00,14084.15,14088.5,14066.2,14071.6,0
2021-01-05T10:15:00,14070.8,14078.8,14049.05,14076.45,0
2021-01-05T10:30:00,14075.55,14090.3,14074.5,14089.4,0
2021-01-05T10:45:00,14088.3,14115.15,14083.15,14105.75,0
2021-01-05T11:00:00,14106.4,14125.75,14105.05,14119.75,0
2021-01-05T11:15:00,14119.7,14133.55,14113.3,14128.45,0
2021-01-05T11:30:00,14128.75,14135.9,14117.45,14132.4,0
2021-01-05T11:45:00,14132.65,14133.65,14114.6,14126.95,0
2021-01-05T12:00:00,14127.55,14139.3,14126.1,14139.3,0
2021-01-05T12:15:00,14139,14143.7,14129.55,14132.85,0
2021-01-05T12:30:00,14133.05,14154.7,14132.45,14151.85,0
2021-01-05T12:45:00,14152.05,14152.9,14146.35,14150.3,0
2021-01-05T13:00:00,14150.4,14152.7,14131.8,14133,0
2021-01-05T13:15:00,14132.65,14133.35,14088.25,14113.8,0
2021-01-05T13:30:00,14113.85,14149.5,14113.85,14147.3,0
2021-01-05T13:45:00,14147.75,14159.2,14146.25,14155.95,0
2021-01-05T14:00:00,14156.65,14172.3,14156.05,14164.8,0
2021-01-05T14:15:00,14163.85,14168.95,14146.65,14163.4,0
2021-01-05T14:30:00,14163.45,14177.35,14161.3,14172.15,0
2021-01-05T14:45:00,14172.1,14181.65,14161.35,14166.55,0
2021-01-05T15:00:00,14166.45,14210.45,14166.45,14207.2,0
2021-01-05T15:15:00,14207.65,14215.2,14194.65,14199.3,0
2021-01-06T09:15:00,14240.95,14241.4,14204.2,14204.2,0
2021-01-06T09:30:00,14205.2,14206.55,14183.65,14201.05,0
2021-01-06T09:45:00,14201.15,14223.35,14201.15,14217.45,0
2021-01-06T10:00:00,14216.85,14220.45,14174.9,14191.7,0
2021-01-06T10:15:00,14192.2,14207.8,14185.75,14201.3,0
2021-01-06T10:30:00,14201.35,14209.5,14186.4,14208.5,0
2021-01-06T10:45:00,14207.9,14220.5,14206.5,14214.45,0
2021-01-06T11:00:00,14214.5,14219.1,14210.15,14216.45,0
2021-01-06T11:15:00,14216.85,14217.75,14199.4,14209.8,0
2021-01-06T11:30:00,14209.7,14217.5,14204.45,14211.2,0
2021-01-06T11:45:00,14211.05,14211.15,14185.4,14199.8,0
2021-01-06T12:00:00,14199.6,14200.05,14177.45,14189.05,0
2021-01-06T12:15:00,14188.85,14211,14186.45,14210.4,0
2021-01-06T12:30:00,14209.35,14212.8,14197.8,14199.5,0
2021-01-06T12:45:00,14199.55,14207.9,14188.3,14193.7,0
2021-01-06T13:00:00,14193.35,14205.3,14177.15,14178.15,0
2021-01-06T13:15:00,14179.05,14201.1,14162.5,14184.4,0
2021-01-06T13:30:00,14184.5,14187.55,14125.15,14155.3,0
2021-01-06T13:45:00,14154.8,14154.8,14091,14122.2,0
2021-01-06T14:00:00,14121.85,14127.6,14040.1,14074.85,0
2021-01-06T14:15:00,14073.6,14119.8,14063.25,14108.35,0
2021-01-06T14:30:00,14108.6,14138.25,14078.85,14137.1,0
2021-01-06T14:45:00,14138.25,14151.85,14130.9,14145.1,0
2021-01-06T15:00:00,14145.2,14166.35,14137.65,14148.85,0
2021-01-06T15:15:00,14148.25,14157.9,14124.05,14134.05,0
2021-01-07T09:15:00,14253.75,14253.75,14219,14222.1,0
2021-01-07T09:30:00,14222.15,14223.7,14208.5,14215.7,0
2021-01-07T09:45:00,14215.3,14237,14214.45,14223.45,0
2021-01-07T10:00:00,14223.5,14224.6,14195.75,14203.1,0
2021-01-07T10:15:00,14203.2,14215.2,14176.1,14184.75,0
