date,open,high,low,close,volume
2021-12-21T09:15:00+0530,16773.15,16780.6,16723.8,16776.95,0
2021-12-21T09:20:00+0530,16777.15,16823.6,16776.95,16814.35,0
2021-12-21T09:25:00+0530,16813.3,16839.15,16784.35,16789.75,0
2021-12-21T09:30:00+0530,16789.45,16799.9,16737.25,16757.85,0
2021-12-21T09:35:00+0530,16757.5,16774.75,16729.5,16745.9,0
2021-12-21T09:40:00+0530,16745.3,16791.55,16742.55,16790.55,0
2021-12-21T09:45:00+0530,16789.95,16807.5,16782.6,16803.95,0
2021-12-21T09:50:00+0530,16803.8,16817.1,16798.2,16815.4,0
2021-12-21T09:55:00+0530,16816.1,16839.1,16814.25,16827.2,0
2021-12-21T10:00:00+0530,16827.5,16831.0,16810.35,16829.45,0
2021-12-21T10:05:00+0530,16829.0,16829.4,16812.6,16815.5,0
2021-12-21T10:10:00+0530,16816.3,16824.15,16809.45,16809.8,0
2021-12-21T10:15:00+0530,16810.7,16840.05,16809.8,16830.05,0
2021-12-21T10:20:00+0530,16830.65,16850.15,16827.15,16845.75,0
2021-12-21T10:25:00+0530,16845.75,16860.5,16845.75,16859.0,0
2021-12-21T10:30:00+0530,16858.95,16861.75,16853.15,16854.6,0
2021-12-21T10:35:00+0530,16854.05,16871.15,16847.45,16866.9,0
2021-12-21T10:40:00+0530,16866.95,16872.7,16853.55,16872.7,0
2021-12-21T10:45:00+0530,16872.35,16878.1,16865.95,16866.8,0
2021-12-21T10:50:00+0530,16866.2,16883.3,16864.3,16881.75,0
2021-12-21T10:55:00+0530,16882.6,16890.6,16877.05,16889.2,0
2021-12-21T11:00:00+0530,16888.8,16903.0,16888.8,16896.9,0
2021-12-21T11:05:00+0530,16897.8,16899.7,16868.5,16883.8,0
2021-12-21T11:10:00+0530,16883.8,16888.65,16878.3,16881.85,0
2021-12-21T11:15:00+0530,16881.3,16886.7,16855.8,16860.7,0
2021-12-21T11:20:00+0530,16861.35,16876.55,16860.05,16868.15,0
2021-12-21T11:25:00+0530,16867.85,16875.15,16862.85,16867.45,0
2021-12-21T11:30:00+0530,16867.3,16887.45,16863.15,16886.55,0
2021-12-21T11:35:00+0530,16886.6,16890.4,16878.6,16880.4,0
2021-12-21T11:40:00+0530,16880.45,16890.55,16880.45,16889.25,0
2021-12-21T11:45:00+0530,16889.65,16919.65,16889.65,16915.15,0
2021-12-21T11:50:00+0530,16914.65,16927.0,16914.25,16923.95,0
2021-12-21T11:55:00+0530,16924.55,16926.15,16909.0,16911.85,0
2021-12-21T12:00:00+0530,16912.1,16927.05,16907.05,16925.9,0
2021-12-21T12:05:00+0530,16924.85,16928.8,16919.15,16926.45,0
2021-12-21T12:10:00+0530,16926.5,16928.5,16916.2,16926.55,0
