date,open,high,low,close,volume
2021-01-04T09:15:00+0530,14104.35,14106.4,14080.6,14092.35,0
2021-01-04T09:20:00+0530,14092.05,14100.75,14091.05,14092.05,0
2021-01-04T09:25:00+0530,14092.3,14106.7,14081.8,14103.4,0
2021-01-04T09:30:00+0530,14103.65,14113.4,14098.3,14101.85,0
2021-01-04T09:35:00+0530,14101.0,14106.85,14093.15,14093.7,0
2021-01-04T09:40:00+0530,14093.45,14098.2,14091.5,14093.8,0
2021-01-04T09:45:00+0530,14093.4,14100.1,14084.85,14085.35,0
2021-01-04T09:50:00+0530,14086.0,14099.1,14084.2,14097.65,0
2021-01-04T09:55:00+0530,14098.2,14107.35,14095.95,14101.4,0
2021-01-04T10:00:00+0530,14101.75,14106.05,14089.0,14093.9,0
2021-01-04T10:05:00+0530,14093.45,14096.0,14088.4,14093.3,0
2021-01-04T10:10:00+0530,14093.5,14093.6,14080.35,14086.55,0
2021-01-04T10:15:00+0530,14086.95,14095.25,14083.85,14091.6,0
2021-01-04T10:20:00+0530,14092.7,14094.2,14083.25,14086.25,0
2021-01-04T10:25:00+0530,14085.85,14091.3,14085.85,14089.9,0
2021-01-04T10:30:00+0530,14090.05,14090.05,14081.95,14083.2,0
2021-01-04T10:35:00+0530,14082.75,14088.15,14081.85,14082.45,0
2021-01-04T10:40:00+0530,14083.4,14089.5,14081.85,14086.6,0
2021-01-04T10:45:00+0530,14086.75,14090.0,14051.55,14061.95,0
2021-01-04T10:50:00+0530,14062.65,14068.9,14050.8,14066.15,0
2021-01-04T10:55:00+0530,14065.5,14066.9,14036.45,14044.0,0
2021-01-04T11:00:00+0530,14043.85,14043.85,13988.55,13988.55,0
2021-01-04T11:05:00+0530,13988.6,14007.55,13956.6,13996.2,0
2021-01-04T11:10:00+0530,13996.15,14027.6,13991.8,14017.8,0
2021-01-04T11:15:00+0530,14017.65,14025.25,14006.05,14010.6,0
2021-01-04T11:20:00+0530,14010.5,14016.45,14004.75,14011.0,0
2021-01-04T11:25:00+0530,14010.55,14023.8,14010.15,14019.6,0
2021-01-04T11:30:00+0530,14019.0,14048.2,14016.55,14048.2,0
2021-01-04T11:35:00+0530,14047.0,14053.55,14041.15,14042.1,0
2021-01-04T11:40:00+0530,14041.45,14060.9,14041.45,14056.1,0
2021-01-04T11:45:00+0530,14056.35,14059.2,14048.45,14048.45,0
2021-01-04T11:50:00+0530,14048.7,14048.7,14030.9,14038.85,0
2021-01-04T11:55:00+0530,14038.65,14049.35,14035.55,14036.15,0
2021-01-04T12:00:00+0530,14036.5,14041.35,14031.25,14039.5,0
2021-01-04T12:05:00+0530,14038.95,14050.2,14038.95,14050.2,0
2021-01-04T12:10:00+0530,14049.8,14064.5,14049.4,14060.7,0
2021-01-04T12:15:00+0530,14061.15,14065.3,14050.15,14053.9,0
2021-01-04T12:20:00+0530,14054.15,14057.95,14049.95,14055.8,0
2021-01-04T12:25:00+0530,14054.95,14059.45,14048.55,14051.5,0
2021-01-04T12:30:00+0530,14051.7,14071.05,14051.7,14069.6,0
2021-01-04T12:35:00+0530,14069.3,14070.8,14064.4,14068.25,0
2021-01-04T12:40:00+0530,14068.7,14078.15,14067.05,14075.15,0
2021-01-04T12:45:00+0530,14075.9,14085.5,14075.6,14080.75,0
