date,open,high,low,close,volume
2022-03-07T09:15:00+0530,15867.95,15903.9,15842.45,15857.5,0
2022-03-07T09:20:00+0530,15853.3,15874.4,15825.75,15828.65,0
2022-03-07T09:25:00+0530,15828.65,15848.75,15813.45,15827.1,0
2022-03-07T09:30:00+0530,15827.15,15831.45,15802.1,15802.1,0
2022-03-07T09:35:00+0530,15802.3,15808.35,15798.05,15798.3,0
2022-03-07T09:40:00+0530,15798.3,15799.4,15795.65,15795.65,0
2022-03-07T09:45:00+0530,15797.55,15799.35,15790.35,15797.35,0
2022-03-07T09:50:00+0530,15797.35,15804.4,15796.5,15797.35,0
2022-03-07T09:55:00+0530,15801.65,15810.55,15775.55,15785.4,0
2022-03-07T10:00:00+0530,15785.4,15785.4,15785.4,15785.4,0
2022-03-07T10:05:00+0530,15785.4,16174.45,15785.4,15785.4,0
2022-03-07T10:10:00+0530,15785.4,15785.4,15785.4,15785.4,0
2022-03-07T10:15:00+0530,15785.4,15785.4,15785.4,15785.4,0
2022-03-07T10:20:00+0530,15785.4,15785.4,15785.4,15785.4,0
2022-03-07T10:25:00+0530,15867.6,15877.65,15760.2,15795.4,0
2022-03-07T10:30:00+0530,15793.85,15793.85,15752.5,15752.5,0
2022-03-07T10:35:00+0530,15752.45,15766.15,15742.4,15759.3,0
2022-03-07T10:40:00+0530,15759.65,15777.2,15753.05,15759.5,0
2022-03-07T10:45:00+0530,15758.55,15808.15,15756.35,15808.15,0
2022-03-07T10:50:00+0530,15808.1,15843.6,15806.6,15842.5,0
2022-03-07T10:55:00+0530,15842.7,15862.4,15834.3,15859.15,0
2022-03-07T11:00:00+0530,15859.7,15862.0,15822.05,15846.85,0
2022-03-07T11:05:00+0530,15847.05,15847.35,15824.4,15838.4,0
2022-03-07T11:10:00+0530,15838.75,15855.8,15833.8,15854.05,0
2022-03-07T11:15:00+0530,15853.7,15885.55,15852.8,15885.55,0
2022-03-07T11:20:00+0530,15885.15,15906.95,15870.25,15904.3,0
2022-03-07T11:25:00+0530,15904.0,15911.6,15889.3,15900.7,0
2022-03-07T11:30:00+0530,15900.6,15903.65,15878.7,15900.15,0
2022-03-07T11:35:00+0530,15900.55,15913.4,15888.85,15913.4,0
2022-03-07T11:40:00+0530,15913.55,15929.45,15904.0,15915.2,0
2022-03-07T11:45:00+0530,15914.0,15928.3,15890.25,15892.45,0
2022-03-07T11:50:00+0530,15892.25,15916.5,15882.3,15915.25,0
2022-03-07T11:55:00+0530,15915.2,15936.95,15915.2,15935.95,0
2022-03-07T12:00:00+0530,15935.3,15943.55,15922.25,15924.75,0
